Timestamp,Pump_ID,Suction_Pressure_Bar,Discharge_Pressure_Bar,Flow_Rate_m3h,Motor_Current_Amps,Vibration_mm_s,Vessel_Level_Percent,Status
2026-02-17 5:00:00,P-101B,2.126634576,10.91092453,140.8845608,43.22197099,3.39802756,75.38110255,Standby
2026-02-03 22:00:00,P-101B,2.23524108,12.65383872,155.7098181,47.52307094,1.134907871,77.85180548,Operating
2026-02-19 2:00:00,P-102C,2.189301003,12.99798909,155.8745265,48.44118617,1.130479703,73.96045445,Operating
2026-02-07 15:00:00,P-102C,2.188738709,12.86169733,154.9918274,47.8149306,1.113113115,76.59341647,Operating
2026-02-01 9:00:00,P-102B,2.133060462,12.6718548,150.8036213,49.0908876,1.016612557,73.06044399,Operating
2026-02-15 22:00:00,P-102A,2.221740893,12.70855113,157.2490157,50.21425961,1.091013217,73.91898145,Operating
2026-02-18 19:00:00,P-102B,2.16214571,12.8464724,152.0417191,48.35405703,1.394140654,71.347302,Operating
2026-02-12 4:00:00,P-102B,2.130530031,12.79192409,153.4380537,47.77257103,1.096085163,76.33298606,Operating
2026-02-18 0:00:00,P-101C,2.195432099,12.75508192,156.2506505,47.85816899,1.118328371,72.54652618,Operating
2026-02-15 0:00:00,P-102B,2.243853354,12.75528119,153.380923,48.18047997,1.309716025,77.47453269,Operating
2026-02-18 1:00:00,P-102A,2.182898238,12.93439085,154.7805424,47.71014253,1.141931561,74.24645131,OPR
2026-02-09 1:00:00,P-101B,2.222966851,12.3712651,152.7329774,46.80036003,1.456852696,75.67502381,OPR
2026-02-12 19:00:00,P-102B,2.124014829,12.8044696,152.0161578,47.26395092,1.280145187,75.36279516,Operating
2026-02-06 9:00:00,P-101A,2.196984227,12.84383652,155.9699873,47.8265453,1.227292521,73.83570628,Operating
2026-02-21 10:00:00,P-101B,2.242489722,,139.573542,42.94130383,4.488619358,71.63016344,Operating
2026-02-08 22:00:00,P-101B,2.165490921,12.39056248,154.5689174,47.28694027,1.799246578,75.84942005,OPR
2026-02-02 2:00:00,P-102B,2.212468905,12.79341034,152.6306617,47.748859,1.308379256,74.32929584,Operating
2026-02-25 21:00:00,P-101A,2.174850443,12.8969201,153.8960127,46.13304627,1.174583852,76.9007127,Operating
2026-02-15 10:00:00,P-102A,2.226840438,12.74766294,156.0770506,47.27415672,1.247180033,77.78153363,Operating
2026-03-02 21:00:00,P-102C,2.284460654,12.78574708,156.296501,47.63446773,1.162170813,74.1523527,Operating
2026-02-13 4:00:00,P-101A,2.112938618,12.81910255,154.7052264,47.6238642,1.086292382,75.3134716,Operating
2026-05-02 16:00:00,P-101A,2.235233521,12.56597046,154.9800382,48.68318197,1.075680213,76.86889742,Operating
2026-02-01 14:00:00,P-102A,2.183712554,12.9606507,154.7695594,47.21094341,1.349849477,73.14171548,operating
2026-02-14 12:00:00,P-102A,2.162866558,12.70276189,157.3526437,49.20643034,1.406381045,76.39550424,Operating
2026-02-16 9:00:00,P-102C,2.111100335,12.77799915,155.2149669,47.73520548,1.338480763,73.45744815,Operating
2026-02-16 4:00:00,P-101A,2.188075302,12.93149202,151.4586602,46.97163324,1.081834262,77.43927836,Operating
2026-02-17 4:00:00,P-102C,2.158296124,12.80320798,155.9070058,50.2425769,1.135933262,74.20174073,Operating
2026-02-24 18:00:00,P-102C,2.203805563,12.89614304,156.1662401,47.63031733,1.246930419,73.52266385,Operating
2026-02-23 12:00:00,P-101C,2.175583448,12.64992724,153.8206621,47.33120928,1.204967737,72.84673324,Operating
2026-02-05 19:00:00,P-102A,2.138580981,12.76085375,151.9411448,48.47937818,1.239563048,75.10692463,Operating
2026-02-15 3:00:00,P-102B,2.263013997,12.75260848,155.368352,45.96030341,1.141008592,75.09344793,Operating
2026-02-28 16:00:00,P-102C,2.221964335,12.68029598,157.3572859,49.78343773,1.081850793,74.01522986,Operating
2026-02-09 3:00:00,P-101C,2.116744123,13.00093151,154.5995549,48.48227733,1.162194798,74.22454023,Operating
2026-02-09 19:00:00,P-101B,2.141119242,12.25294058,153.7602281,47.12280199,2.044331118,76.95266177,Operating
2026-02-18 13:00:00,P-101C,2.232974259,12.74897645,155.4304051,48.30517803,1.139599821,79.02274634,Operating
2026-02-02 10:00:00,P-102A,2.288072668,12.7710561,153.5457694,48.32256073,1.311971301,75.49027074,Operating
2026-02-18 4:00:00,P-101B,2.20265175,10.90908313,145.1014668,42.65831618,3.686023974,77.80002612,Operating
2026-03-01 4:00:00,P-102C,2.209313399,12.80032532,154.7163929,47.44432481,1.290698459,72.99772111,Operating
2026-02-05 19:00:00,P-101C,2.240519059,12.72392108,153.7371921,48.19330456,1.35675735,75.59658603,Operating
2026-02-19 10:00:00,P-101B,2.161733812,10.58051954,144.6038204,42.87010035,4.267706219,71.99095017,Standby
2026-02-02 11:00:00,P-101B,2.216957126,12.90920895,154.8497504,49.87484985,1.017390647,77.41290261,Operating
2026-02-10 1:00:00,P-102C,2.210905954,12.96519005,160.1400557,47.17680314,1.251322802,73.78089661,Operating
2026-02-21 0:00:00,P-102C,2.196169393,12.73685205,154.6395436,48.86104715,1.209315458,70.95581535,Operating
2026-03-01 10:00:00,P-101B,2.151691258,8.886768051,133.0099279,38.62207203,6.024542708,79.12854002,Operating
2026-02-09 13:00:00,P-101C,2.188741944,12.86069534,153.5093832,47.54427285,1.301449097,78.00531009,Operating
2026-02-12 9:00:00,P-101B,2.208787416,11.77622095,148.991415,43.618929,2.559402423,76.2265745,Operating
2026-02-14 16:00:00,P-102A,2.192941578,12.69873688,156.8682853,47.94272498,1.246448575,71.87363145,Operating
2026-02-21 0:00:00,P-101C,2.231090725,12.70452539,156.9820007,47.72990439,1.147667322,76.64823866,Operating
2026-02-27 14:00:00,P-101A,2.194684441,12.75009952,155.80232,46.89216902,1.044693605,76.53762937,Operating
2026-02-03 2:00:00,P-102C,2.300096337,12.58944137,156.2214171,50.64836396,1.262136566,74.45092089,Standby
2026-12-02 9:00:00,P-102B,2.253088937,12.77437081,151.7250529,46.98635738,1.22853593,79.75173119,Operating
2026-02-25 0:00:00,P-102A,2.225721469,12.93401354,154.2402493,48.87344967,1.267314674,71.52613483,Operating
2026-02-28 17:00:00,P-102B,2.185438328,12.78407838,156.8266008,47.73409941,1.170446439,74.68740218,Operating
2026-02-16 21:00:00,P-101C,2.264566357,12.70829928,155.1916067,47.74482173,1.266679432,73.82289476,Operating
2026-02-23 4:00:00,P-101B,2.162452403,9.849391184,140.0909817,39.79821125,4.33125713,75.80332695,Operating
2026-02-06 0:00:00,P-101A,2.189508198,12.58810481,152.7201887,47.50960949,1.152099861,75.37579967,Operating
2026-02-08 21:00:00,P-102C,2.139280691,12.7379186,154.5767802,47.4291794,1.185927943,75.94734068,Operating
2026-02-01 6:00:00,P-102B,2.231991791,12.728036,154.2199835,48.14056714,1.260573218,75.58907624,Operating
2026-02-09 23:00:00,P-101C,2.277111685,12.81125405,151.8544083,46.3033093,1.211887269,73.47178056,Operating
2026-02-27 1:00:00,P-101A,2.169221248,12.85240872,152.0672271,46.68611612,1.1122198,75.20915021,Operating
2026-02-01 17:00:00,P-101B,2.256049329,12.80515198,155.4230895,47.80428062,1.419134783,73.34254594,Operating
2026-02-12 21:00:00,P-102A,2.23226067,12.72458108,157.0937953,46.23789907,1.126400765,74.09335391,Operating
2026-02-17 17:00:00,P-101C,2.266556555,12.85952164,154.463264,48.44109293,1.1523671,70.59896939,Operating
2026-02-25 20:00:00,P-101B,2.187386544,9.506297858,136.9201244,40.68467001,5.174717473,73.92750799,OPR
2026-02-07 3:00:00,P-102A,2.127709272,12.79269878,155.6745098,47.30311724,1.189081112,74.30610551,Operating
2026-01-02 4:00:00,P-101A,2.185530936,,155.6420116,47.88110942,1.365290352,76.59842083,Operating
2026-02-13 4:00:00,P-101C,2.229106631,12.93107454,154.8717813,47.01476749,1.29998343,73.16198326,Operating
2026-02-14 17:00:00,P-101A,2.249177779,12.89146245,153.2613609,48.09830409,0.9557116029,74.21110034,operating
2026-02-13 8:00:00,P-101B,2.15837057,11.42629869,148.0869719,45.38937397,,75.78330971,Operating
2026-02-02 6:00:00,P-101B,2.100793719,12.75054189,153.3458994,46.4795605,1.204883211,72.6491329,Operating
2026-02-19 21:00:00,P-102B,2.234305424,12.79745848,154.439905,49.35465434,1.023453451,70.64126772,Operating
2026-02-20 16:00:00,P-102B,2.18824571,12.89595824,156.0132576,47.57809304,1.187237769,74.82991388,Operating
2026-02-05 13:00:00,P-102B,2.216759046,12.63155209,157.1960633,47.51709601,1.212750017,75.636606,OPR
2026-02-25 2:00:00,P-101B,2.233784366,9.866022215,132.1509948,41.22843104,4.912588799,75.79070028,Operating
2026-02-15 8:00:00,P-102A,2.180822501,12.94327932,156.7284155,48.25962299,1.352786093,77.05041297,Operating
2026-02-19 20:00:00,P-101A,2.144977327,12.78118755,152.9567823,47.55543651,1.222563691,74.85568153,STANDBY
2026-02-01 9:00:00,P-102A,2.236911804,12.87672873,159.0035378,47.59903294,1.111369132,73.33751659,Operating
2026-02-11 18:00:00,P-102B,2.195529407,12.70353052,155.1067823,48.03813576,,74.80984403,Operating
2026-02-22 5:00:00,P-102C,2.18574064,13.00554895,157.0408765,48.63540103,1.268483292,74.65970794,Standby
2026-02-07 18:00:00,P-102A,2.207600067,12.93563987,155.0339813,47.64531357,1.36473514,75.74902322,Operating
2026-02-26 22:00:00,P-101B,2.233791537,9.626722241,133.4428326,38.79816973,5.089359959,73.53226874,Operating
2026-02-01 12:00:00,P-102C,2.223241664,12.76305148,152.6932084,48.66231622,1.245277468,74.50020675,Operating
2026-02-17 6:00:00,P-101A,2.240170008,12.83013783,157.5541068,47.87160453,1.18764971,76.08432966,Standby
2026-02-05 15:00:00,P-102C,2.268888566,12.79962336,158.7079771,48.59754243,1.242683807,78.84765675,stndby
2026-02-13 14:00:00,P-101C,2.135514886,12.8396438,158.0165867,48.55671026,1.211455931,76.3783215,Operating
2026-02-19 15:00:00,P-102C,2.198864507,12.7917305,151.9256601,47.36937053,1.052937453,74.33779448,Operating
2026-02-28 4:00:00,P-102B,2.202742044,12.86270528,154.1013378,47.79832154,1.062683572,73.8841968,Operating
2026-02-23 23:00:00,P-101A,2.236579568,12.65642958,159.1435632,48.9963458,1.179941479,73.96068966,Operating
2026-02-23 13:00:00,P-102C,2.12 bar,12.8334322,153.6421764,47.2535592,1.095017474,75.48659846,Operating
2026-02-24 2:00:00,P-102A,2.160782007,13.05653367,154.2560139,47.30312806,1.138813241,77.81978521,stndby
2026-02-17 9:00:00,P-102C,2.25811101,12.89050704,154.8813914,47.82859828,1.206164121,80.03004007,Operating
2026-02-27 9:00:00,P-101A,2.213206234,12.73826281,154.7985576,49.4221841,1.226938698,74.08445295,Operating
2026-02-05 14:00:00,P-101C,2.163850481,12.71725228,156.1614107,46.68027361,1.070884741,79.06131241,Operating
2026-02-09 4:00:00,P-102A,2.217718208,12.74827451,155.9367018,48.65504179,1.170760364,76.13491809,Operating
2026-02-10 7:00:00,P-101A,2.227315348,12.86013384,153.3483958,48.09097698,1.380111735,74.64834605,Operating
2026-03-01 0:00:00,P-101A,2.298167391,12.69357509,154.7648127,47.55013704,1.192032891,73.65845433,Operating
2026-02-22 8:00:00,P-102A,2.09427109,,153.5802407,50.17809461,1.228667726,73.59620783,Operating
2026-02-22 23:00:00,P-101B,2.110399702,10.08056937,138.1733161,42.1581221,4.697216944,74.89107317,Operating
2026-02-20 20:00:00,P-101A,2.233216758,12.52864146,156.5803255,48.80177787,1.212635188,75.6924077,stndby
2026-03-02 8:00:00,P-102B,2.188677165,12.84161143,152.3855435,48.59430826,1.116526439,73.26299918,Standby
2026-02-22 14:00:00,P-101C,2.170842448,12.78005276,154.8633962,48.86398023,1.140543364,75.66913893,Operating
2026-03-02 17:00:00,P-102B,2.166266366,12.88382276,156.0617092,48.01601408,1.137357267,72.83317877,Operating
2026-02-23 23:00:00,P-102C,2.224922203,12.71973487,151.4595205,49.7137666,1.46905547,76.95416597,Operating
2026-02-11 7:00:00,P-101A,2.27650022,12.78730961,155.5520641,47.32913286,1.209753792,75.39460467,Standby
2026-02-02 7:00:00,P-102B,2.15 bar,12.79334075,155.4177569,47.11226581,1.2672438,76.33965977,OPR
2026-02-26 20:00:00,P-101B,2.151150604,9.368753992,134.6291587,40.76470159,4.948267629,74.05678651,stndby
2026-02-01 18:00:00,P-102C,2.207410093,13.03278154,154.4491516,45.89310512,1.293127688,77.3007737,Operating
2026-02-11 0:00:00,P-101A,2.143358798,12.87578016,155.4006049,48.80508496,,77.34526992,STANDBY
2026-02-18 17:00:00,P-102B,2.139138516,12.72789329,152.1970369,49.43901023,1.452102493,73.72465673,Operating
2026-02-18 21:00:00,P-101A,2.194323012,12.68641842,152.9926788,49.15559522,1.00553405,75.65541382,Operating
2026-02-08 23:00:00,P-101A,2.23899031,12.78321507,157.3755162,48.15786482,1.254530151,75.61402782,Operating
2026-02-01 12:00:00,P-101C,2.168601245,12.69593562,154.1226504,47.50051097,1.216623977,76.50308543,Operating
2026-02-12 0:00:00,P-101A,2.222206648,12.86206293,155.7613754,47.88818622,0.9471738482,73.12754978,Operating
2026-02-20 21:00:00,P-102A,2.231783294,12.87925545,154.9016042,46.70333477,1.235360538,76.67334513,Standby
2026-02-09 3:00:00,P-101B,2.25434827,12.15219207,152.9050756,47.11127737,2.08297168,75.98255992,Operating
2026-02-28 14:00:00,P-102C,2.183986962,12.83293668,152.8889159,49.18057394,1.274508261,74.50148605,stndby
2026-02-08 18:00:00,P-102C,2.17522352,12.92934641,,48.46583233,1.338728812,71.24665851,Operating
2026-02-15 17:00:00,P-102B,2.150253749,12.71647579,153.3293692,47.59125682,1.453127301,75.67643038,operating
2026-02-11 7:00:00,P-102A,2.236320734,12.91416725,,47.02937529,1.2082908,73.12636409,Operating
2026-02-08 2:00:00,P-101A,2.149437835,12.88833456,157.1710915,48.27082608,1.231976353,75.34686502,STANDBY
2026-02-21 8:00:00,P-101C,2.180227381,12.78147654,154.2645797,49.21295246,1.178534214,74.37952347,Operating
2026-02-09 7:00:00,P-101B,2.286671127,12.31452956,150.0028334,47.69088997,1.745330222,78.41087717,Operating
2026-02-17 14:00:00,P-102B,2.222472327,12.8331883,154.6598886,45.71363987,1.199142095,75.56167019,Operating
2026-02-02 20:00:00,P-102A,2.241180362,12.72478986,153.6190359,48.58304861,1.221216886,75.0282461,Operating
2026-02-22 18:00:00,P-102A,2.182692375,12.83837363,155.85838,49.54132564,1.141268646,73.34733827,Operating
2026-02-27 3:00:00,P-101B,2.244648182,9.189077294,133.585038,37.83053026,5.453382185,78.46592166,Operating
2026-02-04 20:00:00,P-101B,2.19221225,12.84275365,155.0799578,46.91237756,1.427128671,75.49977889,Operating
2026-02-15 22:00:00,P-101B,2.198757463,11.04072507,145.4883038,44.06116517,3.087519106,76.38607276,Operating
2026-02-22 14:00:00,P-102B,2.222018092,12.81948075,154.1548983,45.88031891,1.097646808,77.18956845,Operating
2026-02-16 5:00:00,P-102A,2.13119009,12.90090468,153.5778768,47.55958356,1.257711341,74.86867028,Operating
2026-02-28 1:00:00,P-101C,2.208957076,12.75248075,156.1809917,47.13713481,1.154179253,74.28574884,STANDBY
2026-02-11 12:00:00,P-102A,2.203826814,12.84869792,157.4257034,46.51351693,1.135705221,73.60068103,Operating
2026-02-18 20:00:00,P-102B,2.233812446,12.78824644,151.4992811,49.6502162,1.226990993,71.51768786,Operating
2026-02-03 18:00:00,P-102B,2.25781561,12.79818008,155.9095267,49.01438465,1.12757724,76.86984265,Standby
2026-02-20 4:00:00,P-102B,2.216918398,12.73944668,157.5487119,47.05367473,1.259074075,72.77914879,Operating
2026-02-23 18:00:00,P-102C,2.196950777,12.82359514,151.8674302,50.09880039,1.400185705,75.64525233,Operating
2026-03-02 2:00:00,P-102B,2.218240808,12.93229014,154.064618,47.84916242,1.225990469,72.74393277,Operating
2026-02-07 11:00:00,P-102A,2.198243485,13.00282796,156.1700695,48.39428728,1.032668159,73.73399609,Operating
2026-02-04 13:00:00,P-102C,2.196009598,12.79198359,154.891892,48.65239101,1.126487792,75.44439512,Operating
2026-02-16 13:00:00,P-102A,2.161959403,12.78349644,155.8230093,46.69129507,,72.97813333,Operating
2026-02-28 18:00:00,P-102C,2.172309876,12.88989449,151.3851731,47.87862288,1.065423686,76.54950093,Operating
2026-03-02 14:00:00,P-102A,2.291631805,12.83000653,158.0761733,48.05230502,1.107010218,75.86783258,stndby
2026-02-17 12:00:00,P-101B,2.113486885,10.95632556,146.8026742,43.38108594,3.76826258,74.38429812,Operating
2026-02-05 0:00:00,P-102C,2.131131459,12.73083128,156.095474,48.27192753,1.029878859,74.16341469,Operating
2026-02-19 0:00:00,P-102C,2.2078214,12.80093976,154.469723,46.8317933,1.1792467,76.28310949,Operating
2026-03-01 19:00:00,P-102A,2.213522707,12.64349813,152.175393,48.81768124,1.423625992,71.22300356,Operating
2026-02-28 20:00:00,P-101B,2.19603949,8.973864847,131.5241556,39.97509525,5.463974736,75.98464591,Operating
2026-02-16 6:00:00,P-102A,2.134043446,12.86706282,159.3000237,49.29011818,1.265824685,73.51077164,Standby
2026-02-20 0:00:00,P-102B,2.215534327,12.87026226,153.7469746,47.38343522,1.257074897,72.74829024,Operating
2026-02-15 18:00:00,P-102A,2.240850404,12.93230911,155.2021062,49.36214729,1.222891074,75.4154478,Operating
2026-02-15 17:00:00,P-101A,2.173257853,12.70827208,152.7183395,47.0054201,1.091337909,72.95010118,Operating
2026-02-15 4:00:00,P-102C,2.309000718,,153.4601192,46.27369002,0.9905871401,75.31254085,STANDBY
2026-03-02 23:00:00,P-101C,2.225073919,12.73632323,155.1846727,48.68229822,1.071481987,76.26436436,Standby
2026-02-09 3:00:00,P-101A,2.17311224,12.87394597,154.1048,46.07693123,1.146851254,77.09310088,Operating
2026-02-24 7:00:00,P-102B,2.195642004,12.86766924,159.364801,47.60937223,1.019147379,72.29785853,Operating
2026-02-25 11:00:00,P-101A,2.247880073,,157.603503,48.02880809,1.140127039,76.90385167,Operating
2026-02-06 6:00:00,P-101C,2.298967565,12.66175751,153.2373117,48.58577226,1.336056342,75.46085403,Standby
2026-02-14 17:00:00,P-102A,2.234460761,12.56661562,156.4550172,48.25477392,1.149141068,78.72227049,Standby
2026-02-11 16:00:00,P-101A,2.101345744,12.89527965,150.9875347,47.85229883,1.267615619,75.05484728,Operating
2026-02-12 8:00:00,P-101B,2.168885899,11.75061853,151.0280498,44.56530584,2.479208183,73.17782411,Operating
2026-02-27 20:00:00,P-101A,2.203875283,12.81292854,155.8324723,48.0882632,1.246783979,73.41615199,Operating
2026-02-11 13:00:00,P-101B,2.083303505,11.82200679,150.9097624,45.46214848,2.072943277,74.66726793,Operating
2026-02-26 0:00:00,P-102A,2.2515365,12.77252661,152.9808827,47.25174229,1.291903119,76.69740695,Operating
2026-02-21 9:00:00,P-101C,2.115939141,12.9448022,155.9780207,47.82956602,1.307563109,76.6405674,Operating
2026-02-13 10:00:00,P-102A,2.167216923,12.8342888,155.856819,46.21414495,1.173382582,73.41673091,Operating
2026-02-03 18:00:00,P-101A,2.233959775,12.82890923,157.3590082,48.09725816,1.185565398,74.39972703,Operating
2026-02-08 17:00:00,P-102A,2.173802248,12.999465,153.7249644,46.50993283,1.10369168,76.72239385,Operating
2026-02-06 21:00:00,P-101C,2.16968138,12.73610831,157.5118112,48.64642293,1.206224009,79.0716082,Operating
2026-02-25 1:00:00,P-101C,2.262604331,12.6989786,156.6985756,47.08311093,1.167680741,74.86299601,stndby
2026-02-11 11:00:00,P-101A,2.282889114,12.87805385,155.8407775,49.52549689,1.28205748,78.79914873,Operating
2026-02-02 16:00:00,P-101A,2.23 bar,12.81537093,155.9111112,47.35041085,1.291625735,74.29034359,Operating
2026-02-13 6:00:00,P-101A,2.247746967,12.79015951,155.4046231,48.10892452,1.231435704,76.88916945,operating
2026-02-26 2:00:00,P-102A,2.167512296,12.98542706,151.8123636,47.57618417,1.292641297,75.71159205,Operating
2026-02-05 23:00:00,P-101B,2.269166417,12.91982825,155.8827366,46.47853559,1.07522684,73.57788871,OPR
2026-02-28 10:00:00,P-101A,2.214926315,12.84444114,150.3889824,47.17765688,1.01157923,72.79679738,STANDBY
2026-02-02 2:00:00,P-102C,2.29 bar,12.70449165,154.1196735,48.6304787,1.261088353,75.24134167,Operating
2026-03-02 20:00:00,P-102A,2.122677053,13.04687846,154.402449,47.44689672,1.185760265,77.64485542,Operating
2026-02-16 12:00:00,P-101A,2.18844459,13.01745067,152.5496969,47.79838695,1.027316821,73.66281882,STANDBY
2026-02-16 12:00:00,P-102A,2.169052482,,156.0162122,48.26495417,1.117750629,75.53338996,stndby
2026-02-07 4:00:00,P-101C,2.225966835,12.778924,153.5401789,45.00779411,0.9347187095,70.89292057,Standby
2026-02-20 23:00:00,P-102B,2.21092956,12.92731823,157.2741221,48.14512694,1.083249271,74.98383852,Operating
2026-02-03 2:00:00,P-102B,2.248518337,12.85764194,152.5281393,47.50331176,1.205699176,74.94512558,Operating
2026-02-01 2:00:00,P-102A,2.209573166,12.87124746,155.4272617,47.34814413,1.14096811,73.99403198,Operating
2026-02-18 13:00:00,P-101A,2.172226806,12.7685709,157.7677794,47.88488496,1.058196851,77.66697503,Operating
2026-02-27 18:00:00,P-101C,2.183897459,12.77632235,154.3470404,48.97803631,1.179023643,75.64295492,Standby
2026-02-13 14:00:00,P-102C,2.256197023,,152.4067824,48.56430321,1.22611691,72.92941377,Operating
2026-03-02 15:00:00,P-102B,2.324615736,12.83814723,153.4344528,47.25510139,1.301246799,73.77074886,Operating
2026-02-09 21:00:00,P-102A,2.084236454,12.92905185,153.3309899,46.83254378,1.168133321,77.37143269,stndby
2026-02-21 1:00:00,P-102B,2.250847224,12.75969642,159.2350712,47.66597199,1.032537698,76.97718441,Operating
2026-02-06 9:00:00,P-102A,2.232552874,12.70263849,153.3589312,49.98151319,1.11216759,78.9701675,Operating
2026-02-27 8:00:00,P-102A,2.121994129,12.79459926,156.2633648,48.07532153,1.380130578,76.0687621,stndby
2026-02-22 6:00:00,P-101B,2.138196221,10.13850921,142.3722968,41.0862219,4.478598216,73.80078697,Operating
2026-02-12 22:00:00,P-102A,2.220368826,13.01435946,,48.04220284,1.301569653,70.02487217,Operating
2026-02-26 9:00:00,P-102B,2.160484423,12.92304435,155.7252339,48.83912773,1.165960845,72.47749038,Operating
2026-02-07 2:00:00,P-101A,2.203567295,12.77403693,155.3793057,48.19860161,1.352542604,74.0109292,Operating
2026-02-21 23:00:00,P-101C,2.215285789,12.82433593,,47.85861601,1.29135654,73.12001422,Standby
2026-02-27 5:00:00,P-101C,2.239065868,12.81398748,157.9252765,48.36964633,1.159839543,77.39687158,Operating
2026-02-03 22:00:00,P-101A,2.200793909,13.02490483,155.1805811,47.58920738,,76.20972588,Operating
2026-03-01 14:00:00,P-101B,2.153329336,8.828736106,131.7874846,38.13582132,5.931746441,75.12505792,Operating
2026-02-19 5:00:00,P-101B,2.222823625,10.61491596,143.0292866,42.97468753,3.869277707,75.00095621,Operating
2026-02-27 12:00:00,P-102C,2.246985397,12.78157148,154.2664384,47.6751021,1.123497989,74.40405965,Operating
2026-02-26 14:00:00,P-101B,2.158665637,9.294975097,131.6403975,42.50826495,5.561640374,76.9632884,Operating
2026-02-01 0:00:00,P-102B,2.184089439,12.79518174,155.2980068,48.55388822,1.174593602,74.98927325,Operating
2026-02-08 2:00:00,P-101C,2.298872898,12.73379056,,47.34031891,1.233233562,74.91547921,Operating
2026-02-05 6:00:00,P-102A,2.259181793,12.57321153,153.7529886,47.9476284,1.254281574,73.08985416,Operating
2026-02-20 22:00:00,P-101A,2.253526658,12.76669837,154.9299897,46.55363715,1.16610643,74.04304754,Operating
2026-02-19 11:00:00,P-101A,2.112107249,12.69148383,153.7815475,47.60398947,1.242819477,73.37447233,Operating
2026-02-07 3:00:00,P-101C,2.212233991,12.94622699,156.6881622,47.98571478,1.11645694,72.79818856,Operating
2026-02-17 9:00:00,P-101C,2.259639009,12.67896952,154.6082219,49.36770464,1.274170412,74.47090047,Operating
2026-03-01 4:00:00,P-101C,2.219412167,12.62782726,155.4346611,47.39475053,1.027473925,74.40708744,Operating
2026-02-11 10:00:00,P-102A,2.297536674,12.83471955,154.7119489,49.15753654,1.298903149,73.94302337,Operating
2026-02-07 17:00:00,P-102C,2.232617571,12.91186706,157.2329816,46.40995399,1.172222019,77.58348387,STANDBY
2026-02-11 5:00:00,P-101A,2.217386696,12.81694576,155.2615036,48.13497747,1.319754671,75.68742459,Operating
2026-02-03 21:00:00,P-102B,2.191131097,12.8048014,154.7225956,49.50791194,1.284990574,74.93652989,Standby
2026-02-04 3:00:00,P-102A,2.233767972,12.74417926,156.1717841,47.76985097,1.198090173,73.60779152,Standby
2026-02-22 21:00:00,P-101C,2.260446807,12.73005758,152.8591656,48.47104284,1.168301788,73.06418282,Operating
2026-02-20 7:00:00,P-102C,2.223389137,12.81247706,152.5186106,48.62821167,1.119995974,74.97223159,Operating
2026-02-18 22:00:00,P-101B,2.218655918,10.59003373,145.866042,43.39739247,3.914279592,75.85426497,Operating
2026-03-02 2:00:00,P-101B,2.182117024,8.85905544,130.157426,39.18752455,6.171078906,73.4755981,Standby
2026-02-12 10:00:00,P-101B,2.271964373,11.68654777,148.5211016,46.06287887,2.523105571,77.0406084,Standby
2026-02-28 9:00:00,P-101C,2.215158189,12.90152905,155.7029417,49.84280468,1.077347862,71.37863279,Operating
2026-02-05 22:00:00,P-102B,2.259167993,12.95232564,154.3382008,47.98510899,1.294667138,74.03213421,Operating
2026-02-24 10:00:00,P-101B,2.232376641,9.655190134,136.2563951,38.83075563,4.822493682,71.14351199,Operating
2026-02-11 10:00:00,P-101C,2.209466011,12.81137411,156.0825518,48.97245545,1.193470056,74.43456081,Operating
2026-02-13 18:00:00,P-101A,2.157350657,12.77032641,158.4757388,50.08572485,1.327669331,73.58200836,Operating
2026-02-25 23:00:00,P-101B,2.209793161,9.547878664,133.5788666,39.79866468,5.339733201,75.75361787,Operating
2026-02-09 20:00:00,P-101C,2.202240276,12.98613289,154.760016,47.37648747,1.080344901,73.64395449,Operating
2026-02-13 7:00:00,P-101C,2.197603456,12.67218297,155.4292437,48.77319068,,75.50414023,Operating
2026-02-09 19:00:00,P-101A,2.217177134,12.73822717,154.1269097,47.96897458,1.317243667,73.67074176,Operating
2026-02-02 14:00:00,P-101B,2.210927904,12.82266207,157.0594875,48.41497856,1.02799414,74.19586948,Operating
2026-02-10 22:00:00,P-101B,2.181117591,11.95073755,149.6984653,45.68720076,2.619233007,75.30871042,Operating
2026-02-11 20:00:00,P-102B,2.195511704,12.84093076,158.865785,48.14856656,1.286323712,74.73764979,Operating
2026-02-24 1:00:00,P-102B,2.20544796,12.77624129,155.0395922,48.24054901,1.139269126,73.74103656,Operating
2026-02-06 2:00:00,P-101C,2.166469711,12.8107976,154.4224499,48.56891623,1.287403695,74.01357213,Standby
2026-02-18 6:00:00,P-102A,2.15566156,12.91527804,153.9821925,49.202383,1.245114335,71.98703886,Operating
2026-02-27 1:00:00,P-102A,2.301059045,12.85646439,151.7023464,46.90765926,1.220559174,73.51356316,Operating
2026-02-08 9:00:00,P-101B,2.073935223,12.46326577,150.8045569,47.46956549,1.637506644,74.36936024,Operating
2026-02-18 4:00:00,P-101C,2.176352029,12.81578443,155.2265992,48.0993116,1.264941115,74.39918288,Operating
2026-02-05 15:00:00,P-102B,2.166642409,12.73370953,152.7161659,49.23839933,1.279821443,78.51731236,Operating
2026-03-01 19:00:00,P-101A,2.227054308,12.78313844,152.2147535,48.50093882,1.18918204,75.45872198,Operating
2026-02-08 3:00:00,P-102B,2.183389842,12.83192996,157.2095321,47.40111295,1.255149121,74.56063298,Operating
